cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
arroz,1974,1442,9.2,,LN,1,-1.9
arroz,1975,1318,5.5,-8.6,N,0,-0.2
arroz,1976,1176,-0.9,-10.8,LN,0,-1.1
arroz,1977,1205,6.3,2.5,EN,0,1.1
arroz,1978,622,-42.8,-48.4,EN,0,1.1
arroz,1979,851,-19,36.8,N,0,0.2
arroz,1980,972,-4.8,14.2,EN,0,0.7
arroz,1981,1018,1.8,4.7,N,0,0.2
arroz,1982,1035,4.8,1.7,N,0,0
arroz,1983,1215,23.6,17.4,EN,1,2.5
arroz,1984,1059,6.9,-12.8,LN,0,-1
arroz,1985,1080,6.8,2,LN,0,-1
arroz,1986,1060,2.6,-1.9,N,0,-0.2
arroz,1987,1051,0.7,-0.8,EN,1,1.5
arroz,1988,922,-12.1,-12.3,EN,0,0.9
arroz,1989,1074,0,16.5,LN,1,-1.9
arroz,1990,861,-22.9,-19.8,N,0,0
arroz,1991,1414,21.2,64.2,EN,0,0.5
arroz,1992,1144,-7.2,-19.1,EN,1,2.1
arroz,1993,1315,-0.7,14.9,N,0,0.3
arroz,1994,1373,-4.4,4.4,N,0,0.3
arroz,1995,1515,-2.2,10.3,EN,0,1.4
arroz,1996,1940,15.9,28.1,LN,0,-0.9
arroz,1997,1777,-2.1,-8.4,N,0,-0.3
arroz,1998,1665,-14.5,-6.3,EN,1,2.3
arroz,1999,2299,11.9,38.1,LN,1,-1.6
arroz,2000,2050,-4.5,-10.8,LN,1,-1.6
arroz,2001,2506,11.3,22.2,LN,0,-0.7
arroz,2002,2512,4.8,0.2,N,0,-0.3
arroz,2003,3024,18.1,20.4,EN,0,1.2
arroz,2004,2448,-10.4,-19,N,0,0.3
arroz,2005,2427,-17.6,-0.9,EN,0,0.7
arroz,2006,2996,-7.5,23.4,LN,0,-0.8
arroz,2007,2763,-22.9,-7.8,EN,0,0.9
arroz,2008,3836,-1.7,38.8,LN,1,-1.5
arroz,2009,4136,-2.6,7.8,LN,0,-0.8
arroz,2010,4698,1.3,13.6,EN,1,1.6
arroz,2011,5464,10,16.3,LN,1,-1.6
arroz,2012,5762,10.2,5.5,LN,0,-1
arroz,2013,6000,9.6,4.1,N,0,-0.4
arroz,2014,5922,4.1,-1.3,N,0,-0.3
arroz,2015,5621,-4.2,-5.1,EN,0,0.6
arroz,2016,7667,27.2,36.4,EN,1,2.4
arroz,2017,6000,-2.5,-21.7,LN,0,-1
arroz,2018,5859,-6.1,-2.3,LN,0,-1.3
arroz,2019,7200,14.3,22.9,EN,0,0.7
arroz,2020,7722,22,7.3,N,0,0.2
arroz,2021,6678,5.5,-13.5,LN,0,-1.4
arroz,2022,1000,-84.1,-85,LN,0,-1.2
arroz,2023,2333,-62.6,133.3,LN,0,-1
cana,1974,38394,16.3,,LN,1,-1.5
cana,1975,37993,9.4,-1,N,0,-0.1
cana,1976,33364,-8.4,-12.2,LN,0,-1
cana,1977,34904,-8.6,4.6,EN,0,1
cana,1978,34908,-12.8,0,EN,0,0.9
cana,1979,43333,3.5,24.1,N,0,0.2
cana,1980,36340,-16.8,-16.1,EN,0,0.6
cana,1981,26693,-41.4,-26.5,N,0,0
cana,1982,43415,-8.5,62.6,N,0,0.1
cana,1983,51185,3.9,17.9,EN,1,2.5
cana,1984,51159,-0.2,-0.1,LN,0,-0.5
cana,1985,59249,10.9,15.8,LN,0,-0.8
cana,1986,58923,6.6,-0.6,N,0,-0.3
cana,1987,58452,3.2,-0.8,EN,1,1.6
cana,1988,49515,-14.1,-15.3,EN,0,0.7
cana,1989,57773,-1.3,16.7,LN,1,-1.7
cana,1990,59477,0.2,2.9,N,0,0.2
cana,1991,61590,2.8,3.6,EN,0,0.6
cana,1992,58520,-2.7,-5,EN,1,2.3
cana,1993,64128,5.8,9.6,EN,0,0.5
cana,1994,59655,-2.7,-7,N,0,0.3
cana,1995,61422,-1,3,EN,0,1.3
cana,1996,62317,-0.8,1.5,LN,0,-0.9
cana,1997,61302,-3.3,-1.6,N,0,-0.2
cana,1998,66992,4.9,9.3,EN,1,2.2
cana,1999,64661,0.3,-3.5,LN,1,-1.5
cana,2000,54827,-16.2,-15.2,LN,1,-1.7
cana,2001,70938,6.5,29.4,LN,0,-0.6
cana,2002,71565,5.7,0.9,N,0,-0.1
cana,2003,67227,-2,-6.1,EN,0,0.9
cana,2004,64464,-7,-4.1,N,0,0.3
cana,2005,61428,-12.3,-4.7,EN,0,0.6
cana,2006,72277,2.6,17.7,LN,0,-0.9
cana,2007,75870,7.8,5,EN,0,0.6
cana,2008,74446,6.3,-1.9,LN,1,-1.6
cana,2009,81708,17.2,9.8,LN,0,-0.9
cana,2010,71440,3.1,-12.6,EN,1,1.5
cana,2011,59692,-13,-16.4,LN,0,-1.4
cana,2012,62917,-7.5,5.4,LN,0,-0.8
cana,2013,62476,-7.2,-0.7,LN,0,-0.6
cana,2014,65922,-0.9,5.5,LN,0,-0.5
cana,2015,72489,9.6,10,EN,0,0.5
cana,2016,67549,2.1,-6.8,EN,1,2.2
cana,2017,63555,-4.2,-5.9,LN,0,-0.7
cana,2018,66288,-0.8,4.3,LN,0,-1.1
cana,2019,68453,1.3,3.3,EN,0,0.6
cana,2020,66025,-3.7,-3.5,N,0,0.1
cana,2021,64697,-7.2,-2,LN,0,-1.2
cana,2022,59913,-15.8,-7.4,LN,0,-1.2
cana,2023,78110,7.1,30.4,LN,0,-0.8
cana,2024,78681,5.1,0.7,EN,0,1.2
feijao,1974,911,-3.9,,LN,1,-1.9
feijao,1975,881,3.8,-3.3,N,0,-0.2
feijao,1976,777,2.2,-11.8,LN,0,-1.1
feijao,1977,946,38.6,21.8,EN,0,1.1
feijao,1978,490,-20.6,-48.2,EN,0,1.1
feijao,1979,646,14.8,31.8,N,0,0.2
feijao,1980,312,-39.7,-51.7,EN,0,0.7
feijao,1981,297,-38.4,-4.8,N,0,0.2
feijao,1982,409,-10.8,37.7,N,0,0
feijao,1983,420,-5.1,2.7,EN,1,2.5
feijao,1984,437,-1.2,4,LN,0,-1
feijao,1985,482,5.3,10.3,LN,0,-1
feijao,1986,478,0.4,-0.8,N,0,-0.2
feijao,1987,565,13.6,18.2,EN,1,1.5
feijao,1988,483,-8.4,-14.5,EN,0,0.9
feijao,1989,663,18.2,37.3,LN,1,-1.9
feijao,1990,548,-7.8,-17.3,N,0,0
feijao,1991,716,14.4,30.7,EN,0,0.5
feijao,1992,704,6.7,-1.7,EN,1,2.1
feijao,1993,590,-15.3,-16.2,N,0,0.3
feijao,1994,572,-22.7,-3.1,N,0,0.3
feijao,1995,786,-0.3,37.4,EN,0,1.4
feijao,1996,753,-9.8,-4.2,LN,0,-0.9
feijao,1997,1124,27.1,49.3,N,0,-0.3
feijao,1998,1062,13.1,-5.5,EN,1,2.3
feijao,1999,874,-11.5,-17.7,LN,1,-1.6
feijao,2000,916,-10.9,4.8,LN,1,-1.6
feijao,2001,1281,19.7,39.8,LN,0,-0.7
feijao,2002,1075,-2.9,-16.1,N,0,-0.3
feijao,2003,1126,-0.6,4.7,EN,0,1.2
feijao,2004,1130,-0.7,0.4,N,0,0.3
feijao,2005,1092,-3.2,-3.4,EN,0,0.7
feijao,2006,1213,7.1,11.1,LN,0,-0.8
feijao,2007,1360,18.2,12.1,EN,0,0.9
feijao,2008,1079,-7.7,-20.7,LN,1,-1.5
feijao,2009,1028,-13.6,-4.7,LN,0,-0.8
feijao,2010,1091,-10.1,6.1,EN,1,1.6
feijao,2011,1041,-15.8,-4.6,LN,1,-1.6
feijao,2012,1902,50.6,82.7,LN,0,-1
feijao,2013,1793,38.8,-5.7,N,0,-0.4
feijao,2014,1517,14.7,-15.4,N,0,-0.3
feijao,2015,1800,32.4,18.7,EN,0,0.6
feijao,2016,1297,-7.7,-27.9,EN,1,2.4
feijao,2017,1311,-9.9,1.1,LN,0,-1
feijao,2018,1052,-30.2,-19.8,LN,0,-1.3
feijao,2019,1395,-10.7,32.6,EN,0,0.7
feijao,2020,1881,16.2,34.8,N,0,0.2
feijao,2021,1355,-19.3,-28,LN,0,-1.4
feijao,2022,2185,25.4,61.3,LN,0,-1.2
feijao,2023,2145,18.5,-1.8,LN,0,-1
feijao,2024,1669,-11.2,-22.2,EN,1,1.5
milho,1974,1615,9.4,,LN,0,-0.9
milho,1975,1447,0,-10.4,N,0,-0.3
milho,1976,1541,7.4,6.5,N,0,-0.3
milho,1977,1505,4.4,-2.3,EN,0,0.5
milho,1978,1134,-22.7,-24.7,N,0,0.1
milho,1979,1393,-7.8,22.8,N,0,0.2
milho,1980,1524,-2.9,9.4,N,0,0.3
milho,1981,1518,-7.8,-0.4,N,0,-0.3
milho,1982,1637,-6,7.8,N,0,0.4
milho,1983,1716,-7.1,4.8,EN,1,1.7
milho,1984,2033,2.6,18.5,N,0,-0.3
milho,1985,2156,0.6,6.1,LN,0,-0.6
milho,1986,2199,-4.5,2,N,0,-0.2
milho,1987,2596,5.3,18.1,EN,0,1.3
milho,1988,2815,6.4,8.4,N,0,-0.2
milho,1989,3017,6.8,7.2,LN,0,-1.1
milho,1990,2423,-18.9,-19.7,N,0,0.3
milho,1991,3486,11,43.9,N,0,0.4
milho,1992,3158,-4.1,-9.4,EN,1,2
milho,1993,3229,-5.9,2.2,EN,0,0.9
milho,1994,3310,-6.9,2.5,N,0,0.4
milho,1995,4022,9.4,21.5,EN,0,0.7
milho,1996,4267,12.7,6.1,LN,0,-0.6
milho,1997,4097,5.1,-4,N,0,0.2
milho,1998,3402,-15.2,-17,EN,0,1.3
milho,1999,3974,-3.1,16.8,LN,0,-1.1
milho,2000,3164,-23.8,-20.4,LN,0,-1.1
milho,2001,4968,19.1,57,LN,0,-0.5
milho,2002,4214,0.7,-15.2,N,0,0
milho,2003,4549,7.9,7.9,N,0,0.2
milho,2004,4688,10.3,3.1,N,0,0.1
milho,2005,3990,-6.6,-14.9,N,0,0.3
milho,2006,4024,-6.9,0.9,LN,0,-0.6
milho,2007,3817,-13.3,-5.1,N,0,-0.2
milho,2008,4856,8,27.2,LN,0,-1.3
milho,2009,4314,-6.1,-11.2,LN,0,-0.7
milho,2010,4828,2.4,11.9,EN,0,0.6
milho,2011,4126,-15.2,-14.5,LN,0,-0.9
milho,2012,5821,16.6,41.1,LN,0,-0.6
milho,2013,5109,0.2,-12.2,LN,0,-0.5
milho,2014,5703,9.6,11.6,N,0,-0.3
milho,2015,6084,15.2,6.7,EN,0,0.5
milho,2016,4557,-14.7,-25.1,EN,0,1.3
milho,2017,5654,4.8,24.1,N,0,-0.3
milho,2018,4606,-15.2,-18.5,LN,0,-0.9
milho,2019,5293,-2.7,14.9,EN,0,0.6
milho,2020,5787,6.4,9.3,N,0,0
milho,2021,3516,-35.1,-39.2,LN,0,-1
milho,2022,5433,1.1,54.5,LN,0,-1.3
milho,2023,5944,11.7,9.4,N,0,-0.4
milho,2024,4727,-9.9,-20.5,EN,0,0.5
milho1,2003,6297,0.9,,EN,0,1.2
milho1,2004,6237,0.7,-1,N,0,0.3
milho1,2005,6095,-2.3,-2.3,EN,0,0.7
milho1,2006,6095,-4.3,0,LN,0,-0.8
milho1,2007,6702,1.9,10,EN,0,0.9
milho1,2008,7211,4.4,7.6,LN,1,-1.5
milho1,2009,7032,-2.7,-2.5,LN,0,-0.8
milho1,2010,7505,-1.1,6.7,EN,1,1.6
milho1,2011,8106,0.9,8,LN,1,-1.6
milho1,2012,8431,-0.8,4,LN,0,-1
milho1,2013,9214,3,9.3,N,0,-0.4
milho1,2014,9222,-0.9,0.1,N,0,-0.3
milho1,2015,9342,-2.6,1.3,EN,0,0.6
milho1,2016,10012,2.4,7.2,EN,1,2.4
milho1,2017,9970,0.9,-0.4,LN,0,-1
milho1,2018,9704,-1.9,-2.7,LN,0,-1.3
milho1,2019,7496,-22.6,-22.8,EN,0,0.7
milho1,2020,9680,2.8,29.1,N,0,0.2
milho1,2021,8967,-2.7,-7.4,LN,0,-1.4
milho1,2022,9044,-1.8,0.9,LN,0,-1.2
milho1,2023,8726,-6.3,-3.5,LN,0,-1
milho1,2024,9856,3.5,12.9,EN,1,1.5
milho2,2003,3115,-2.6,,N,0,0.2
milho2,2004,3369,11.4,8.2,N,0,0.1
milho2,2005,2695,-9,-20,N,0,0.3
milho2,2006,2913,-3.1,8.1,LN,0,-0.6
milho2,2007,2798,-11,-3.9,N,0,-0.2
milho2,2008,4038,17.7,44.3,LN,0,-1.3
milho2,2009,3442,-8,-14.8,LN,0,-0.7
milho2,2010,4411,8.1,28.2,EN,0,0.6
milho2,2011,3640,-16.7,-17.5,LN,0,-0.9
milho2,2012,5435,13.1,49.3,LN,0,-0.6
milho2,2013,4744,-8.7,-12.7,LN,0,-0.5
milho2,2014,5540,3.4,16.8,N,0,-0.3
milho2,2015,5971,10.7,7.8,EN,0,0.5
milho2,2016,4424,-14.8,-25.9,EN,0,1.3
milho2,2017,5433,7.2,22.8,N,0,-0.3
milho2,2018,4480,-10.5,-17.5,LN,0,-0.9
milho2,2019,5251,1.2,17.2,EN,0,0.6
milho2,2020,5710,6.8,8.7,N,0,0
milho2,2021,3395,-37.6,-40.5,LN,0,-1
