cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
arroz,1974,2331,43.8,,LN,1,-1.5
arroz,1975,1686,-1,-27.7,N,0,-0.1
arroz,1976,1161,-35.1,-31.1,LN,0,-1
arroz,1977,1424,-24.3,22.7,EN,0,1
arroz,1978,1858,-6.2,30.5,EN,0,0.9
arroz,1979,2474,18.7,33.2,N,0,0.2
arroz,1980,2456,12.2,-0.7,EN,0,0.6
arroz,1981,2413,4.7,-1.8,N,0,0
arroz,1982,2172,-10.5,-10,N,0,0.1
arroz,1983,2084,-18.2,-4.1,EN,1,2.5
arroz,1984,2305,-13.7,10.6,LN,0,-0.5
arroz,1985,3017,7.5,30.9,LN,0,-0.8
arroz,1986,3287,12.3,8.9,N,0,-0.3
arroz,1987,2724,-10.1,-17.1,EN,1,1.6
arroz,1988,3413,9.3,25.3,EN,0,0.7
arroz,1989,3212,0,-5.9,LN,1,-1.7
arroz,1990,3432,4.1,6.8,N,0,0.2
arroz,1991,3379,0.6,-1.5,EN,0,0.6
arroz,1992,3488,2.4,3.2,EN,1,2.3
arroz,1993,3705,7,6.2,EN,0,0.5
arroz,1994,2530,-28.5,-31.7,N,0,0.3
arroz,1995,3011,-16.7,19,EN,0,1.3
arroz,1996,3584,-2.8,19,LN,0,-0.9
arroz,1997,3908,3.7,9,N,0,-0.2
arroz,1998,4071,5.6,4.2,EN,1,2.2
arroz,1999,4329,10.1,6.3,LN,1,-1.5
arroz,2000,6402,61.6,47.9,LN,1,-1.7
arroz,2001,5831,47.4,-8.9,LN,0,-0.6
arroz,2002,3946,-0.4,-32.3,N,0,-0.1
arroz,2003,4438,10.2,12.5,EN,0,0.9
arroz,2004,4263,3,-3.9,N,0,0.3
arroz,2005,3818,-10.5,-10.4,EN,0,0.6
arroz,2006,3938,-10.8,3.1,LN,0,-0.9
arroz,2007,4091,-11.5,3.9,EN,0,0.6
arroz,2008,4138,-15.2,1.1,LN,1,-1.6
arroz,2009,5805,13.7,40.3,LN,0,-0.9
arroz,2010,5770,8.7,-0.6,EN,1,1.5
arroz,2011,5888,6.5,2,LN,0,-1.4
arroz,2012,6407,11.9,8.8,LN,0,-0.8
arroz,2013,4100,-30.3,-36,LN,0,-0.6
arroz,2014,6110,1.4,49,LN,0,-0.5
arroz,2015,5689,-7.7,-6.9,EN,0,0.5
arroz,2016,5580,-11.5,-1.9,EN,1,2.2
arroz,2017,6369,-0.9,14.1,LN,0,-0.7
arroz,2018,6417,-2.1,0.8,LN,0,-1.1
arroz,2019,6708,0.6,4.5,EN,0,0.6
arroz,2020,6857,1.2,2.2,N,0,0.1
arroz,2021,7103,3.3,3.6,LN,0,-1.2
arroz,2022,6784,-2.7,-4.5,LN,0,-1.2
arroz,2023,7023,-0.7,3.5,LN,0,-0.8
arroz,2024,7295,1.9,3.9,EN,0,1.2
cana,1974,45066,-1,,LN,1,-1.5
cana,1975,46100,-1.6,2.3,N,0,-0.1
cana,1976,46055,-4.1,-0.1,LN,0,-1
cana,1977,50276,2.6,9.2,EN,0,1
cana,1978,50355,1.2,0.2,EN,0,0.9
cana,1979,52121,3.6,3.5,N,0,0.2
cana,1980,49080,-3.3,-5.8,EN,0,0.6
cana,1981,56033,9.9,14.2,N,0,0
cana,1982,56222,10.2,0.3,N,0,0.1
cana,1983,51780,1.5,-7.9,EN,1,2.5
cana,1984,46736,-7.7,-9.7,LN,0,-0.5
cana,1985,50546,1.2,8.2,LN,0,-0.8
cana,1986,51737,4.8,2.4,N,0,-0.3
cana,1987,50207,3.2,-3,EN,1,1.6
cana,1988,42428,-10.8,-15.5,EN,0,0.7
cana,1989,46601,-0.2,9.8,LN,1,-1.7
cana,1990,46456,0.2,-0.3,N,0,0.2
cana,1991,45738,-1.8,-1.5,EN,0,0.6
cana,1992,50550,7.3,10.5,EN,1,2.3
cana,1993,40182,-16,-20.5,EN,0,0.5
cana,1994,49584,0.6,23.4,N,0,0.3
cana,1995,47967,-6.5,-3.3,EN,0,1.3
cana,1996,48048,-9.4,0.2,LN,0,-0.9
cana,1997,55774,1.9,16.1,N,0,-0.2
cana,1998,61929,9,11,EN,1,2.2
cana,1999,60139,3,-2.9,LN,1,-1.5
cana,2000,61953,4.1,3,LN,1,-1.7
cana,2001,63302,4.7,2.2,LN,0,-0.6
cana,2002,57329,-6.4,-9.4,N,0,-0.1
cana,2003,65661,6,14.5,EN,0,0.9
cana,2004,62573,0.7,-4.7,N,0,0.3
cana,2005,58581,-5.4,-6.4,EN,0,0.6
cana,2006,58669,-5.3,0.2,LN,0,-0.9
cana,2007,61110,-1.8,4.2,EN,0,0.6
cana,2008,67380,7.7,10.3,LN,1,-1.6
cana,2009,61808,-1.6,-8.3,LN,0,-0.9
cana,2010,56222,-10.8,-9,EN,1,1.5
cana,2011,67402,6.5,19.9,LN,0,-1.4
cana,2012,63967,1,-5.1,LN,0,-0.8
cana,2013,63070,0.1,-1.4,LN,0,-0.6
cana,2014,64088,2.7,1.6,LN,0,-0.5
