cultura,ano,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,roni_pico
arroz,1974,806,-42.7,,LN,1,-1.9
arroz,1975,818,-46.9,1.5,N,0,-0.2
arroz,1976,1782,7.5,117.8,LN,0,-1.1
arroz,1977,2554,46.1,43.3,EN,0,1.1
arroz,1978,2438,34.8,-4.5,EN,0,1.1
arroz,1979,2495,34.9,2.3,N,0,0.2
arroz,1980,2086,11.4,-16.4,EN,0,0.7
arroz,1981,1843,-1.4,-11.6,N,0,0.2
arroz,1982,2192,19,18.9,N,0,0
arroz,1983,3201,77.2,46,EN,1,2.5
arroz,1984,1766,2.3,-44.8,LN,0,-1
arroz,1985,1446,-9.4,-18.1,LN,0,-1
arroz,1986,1620,8.6,12,N,0,-0.2
arroz,1987,1335,-6.5,-17.6,EN,1,1.5
arroz,1988,668,-51.3,-50,EN,0,0.9
arroz,1989,1280,-3.6,91.6,LN,1,-1.9
arroz,1990,1586,22.4,23.9,N,0,0
arroz,1991,1170,-9.3,-26.2,EN,0,0.5
arroz,1992,1196,-8.4,2.2,EN,1,2.1
arroz,1993,1710,29.9,43,N,0,0.3
arroz,1994,1258,-5.5,-26.4,N,0,0.3
arroz,1995,1282,-5.7,1.9,EN,0,1.4
arroz,1996,1297,-5.7,1.2,LN,0,-0.9
arroz,1997,1335,-2.7,2.9,N,0,-0.3
arroz,1998,1415,3.7,6,EN,1,2.3
arroz,1999,1502,10.9,6.1,LN,1,-1.6
arroz,2000,1401,5.5,-6.7,LN,1,-1.6
arroz,2001,1433,11.4,2.3,LN,0,-0.7
arroz,2002,1178,-5.5,-17.8,N,0,-0.3
arroz,2003,1194,-3,1.4,EN,0,1.2
arroz,2004,1163,-3.5,-2.6,N,0,0.3
arroz,2005,1249,6.6,7.4,EN,0,0.7
arroz,2006,1177,-1.6,-5.8,LN,0,-0.8
arroz,2007,1161,-9.1,-1.4,EN,0,0.9
arroz,2008,1230,-11,5.9,LN,1,-1.5
arroz,2009,1211,-21.2,-1.5,LN,0,-0.8
arroz,2010,1047,-40.8,-13.5,EN,1,1.6
arroz,2011,2540,23.6,142.6,LN,1,-1.6
arroz,2012,5514,135.3,117.1,LN,0,-1
arroz,2013,5123,91.4,-7.1,N,0,-0.4
arroz,2014,5484,79.2,7,N,0,-0.3
arroz,2015,5459,60.9,-0.5,EN,0,0.6
arroz,2016,4035,9.6,-26.1,EN,1,2.4
arroz,2017,4361,9.6,8.1,LN,0,-1
arroz,2018,3338,-21.7,-23.5,LN,0,-1.3
arroz,2019,4358,-3.9,30.6,EN,0,0.7
arroz,2020,5499,14.5,26.2,N,0,0.2
arroz,2021,4174,-17.6,-24.1,LN,0,-1.4
arroz,2022,3443,-35.2,-17.5,LN,0,-1.2
arroz,2023,5719,3,66.1,LN,0,-1
arroz,2024,5557,-3.9,-2.8,EN,1,1.5
cana,1974,23255,-11.2,,LN,1,-1.5
cana,1975,24341,-1.2,4.7,N,0,-0.1
cana,1976,24673,5.9,1.4,LN,0,-1
cana,1977,25256,13.7,2.4,EN,0,1
cana,1978,24815,16,-1.7,EN,0,0.9
cana,1979,20090,-3.4,-19,N,0,0.2
cana,1980,25013,22.6,24.5,EN,0,0.6
cana,1981,16816,-17,-32.8,N,0,0
cana,1982,15074,-25.9,-10.4,N,0,0.1
cana,1983,16000,-22.2,6.1,EN,1,2.5
cana,1984,17803,-15.6,11.3,LN,0,-0.5
cana,1985,17145,-22.1,-3.7,LN,0,-0.8
cana,1986,17725,-22.5,3.4,N,0,-0.3
cana,1987,25707,6.7,45,EN,1,1.6
cana,1988,31519,22.1,22.6,EN,0,0.7
cana,1989,35000,27.6,11,LN,1,-1.7
cana,1990,35000,23.7,0,N,0,0.2
cana,1991,35000,24.5,0,EN,0,0.6
cana,1992,21957,-19.8,-37.3,EN,1,2.3
cana,1993,21364,-20.2,-2.7,EN,0,0.5
cana,1994,21607,-15.8,1.1,N,0,0.3
cana,1995,35000,46.4,62,EN,0,1.3
cana,1996,22500,-0.8,-35.7,LN,0,-0.9
cana,1997,18524,-16.8,-17.7,N,0,-0.2
cana,1998,18333,-16.8,-1,EN,1,2.2
cana,1999,19545,-10.5,6.6,LN,1,-1.5
cana,2000,24359,11.5,24.6,LN,1,-1.7
cana,2001,24769,11.9,1.7,LN,0,-0.6
cana,2002,23771,5.9,-4,N,0,-0.1
cana,2003,20836,-7.5,-12.3,EN,0,0.9
cana,2004,24720,10.9,18.6,N,0,0.3
cana,2005,23273,5.8,-5.9,EN,0,0.6
cana,2006,23385,7.1,0.5,LN,0,-0.9
cana,2007,23385,8.5,0,EN,0,0.6
cana,2008,16000,-24.4,-31.6,LN,1,-1.6
cana,2009,16000,-24.3,0,LN,0,-0.9
cana,2010,16000,-25.7,0,EN,1,1.5
cana,2011,30000,35.9,87.5,LN,0,-1.4
cana,2012,47000,106.3,56.7,LN,0,-0.8
cana,2013,47000,95.5,0,LN,0,-0.6
cana,2014,47000,82.9,0,LN,0,-0.5
cana,2015,20000,-26.1,-57.4,EN,0,0.5
cana,2016,35429,26,77.1,EN,1,2.2
cana,2017,20000,-31.7,-43.5,LN,0,-0.7
cana,2018,35429,16.7,77.1,LN,0,-1.1
cana,2019,34000,8.4,-4,EN,0,0.6
cana,2020,34000,5,0,N,0,0.1
cana,2021,31000,-7,-8.8,LN,0,-1.2
cana,2022,35571,3.9,14.7,LN,0,-1.2
cana,2023,35429,1,-0.4,LN,0,-0.8
cana,2024,33500,-6.7,-5.4,EN,0,1.2
feijao,1974,832,22.1,,LN,1,-1.5
feijao,1975,638,-4.6,-23.3,N,0,-0.1
feijao,1976,583,-11.4,-8.6,LN,0,-1
feijao,1977,640,-1.4,9.8,EN,0,1
feijao,1978,649,1,1.4,EN,0,0.9
feijao,1979,659,3.3,1.5,N,0,0.2
feijao,1980,527,-17,-20,EN,0,0.6
feijao,1981,682,7.4,29.4,N,0,0
feijao,1982,721,13.1,5.7,N,0,0.1
feijao,1983,671,4.7,-6.9,EN,1,2.5
feijao,1984,610,-5.7,-9.1,LN,0,-0.5
feijao,1985,612,-6.7,0.3,LN,0,-0.8
feijao,1986,605,-9,-1.1,N,0,-0.3
feijao,1987,627,-7.2,3.6,EN,1,1.6
feijao,1988,592,-14.2,-5.6,EN,0,0.7
feijao,1989,780,11,31.8,LN,1,-1.7
feijao,1990,779,10.5,-0.1,N,0,0.2
feijao,1991,789,13.3,1.3,EN,0,0.6
feijao,1992,794,16.3,0.6,EN,1,2.3
feijao,1993,758,13,-4.5,EN,0,0.5
feijao,1994,636,-2.2,-16.1,N,0,0.3
feijao,1995,453,-27,-28.8,EN,0,1.3
feijao,1996,475,-20.7,4.9,LN,0,-0.9
feijao,1997,480,-18.1,1.1,N,0,-0.2
feijao,1998,466,-18.6,-2.9,EN,1,2.2
feijao,1999,579,2.6,24.2,LN,1,-1.5
feijao,2000,615,8.4,6.2,LN,1,-1.7
feijao,2001,627,7.9,2,LN,0,-0.6
feijao,2002,676,13.3,7.8,N,0,-0.1
feijao,2003,576,-5.1,-14.8,EN,0,0.9
feijao,2004,530,-13.3,-8,N,0,0.3
feijao,2005,696,13.2,31.3,EN,0,0.6
feijao,2006,632,2.5,-9.2,LN,0,-0.9
feijao,2007,632,2.9,0,EN,0,0.6
feijao,2008,569,-6.5,-10,LN,1,-1.6
