data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,356,124.8,231.2,0.39,0.32,,,,,,,28.7,20.8,1,9,2
1980-02,266,99.8,166.2,-0.03,-0.01,,,,,,,29,21.8,0,7,3
1980-03,132,111.3,20.7,-1.27,-1.39,-0.43,-0.49,,,,,31,23.1,1,4,12
1980-04,70,74.8,-4.8,-1.11,-1.08,-1.32,-1.36,,,,,27.3,19.9,1,3,7
1980-05,27,58,-31,-1.5,-1.35,-2.06,-1.73,,,,,25.7,17.8,0,0,8
1980-06,60,47.5,12.5,-0.67,-0.79,-1.72,-1.56,-1.29,-1.29,,,22.7,13.8,0,4,10
1980-07,162,48,114,0.96,1.02,-0.47,-0.5,-1.3,-1.31,,,21.6,13.7,0,5,14
1980-08,102,54.3,47.7,0.61,0.8,0.52,0.61,-1.19,-1.17,,,21.5,14.7,0,2,6
1980-09,113,67.8,45.2,-0.15,-0.06,0.62,0.82,-0.8,-0.76,,,21.3,13.7,0,4,5
1980-10,200,85,115,0.6,0.75,0.38,0.65,-0.15,-0.1,,,24.2,17.3,0,6,4
1980-11,59,103,-44,-1.56,-1.44,-0.74,-0.6,-0.26,-0.18,,,26.5,18.9,1,2,3
1980-12,452,115.5,336.5,2.14,2.23,0.99,1.06,1.07,1.19,-0.25,-0.22,28.8,21.7,3,11,4
1981-01,524,106.3,417.7,1.41,1.53,1.58,1.74,1.43,1.55,0.23,0.36,28.4,21.7,0,15,4
1981-02,202,109,93,-0.71,-0.79,1.57,1.59,0.97,1.11,0.03,0.25,30.7,22.6,3,8,7
1981-03,439,95.2,343.8,1.6,1.57,1.41,1.44,1.54,1.54,0.91,1.06,27.9,21.2,0,10,5
1981-04,80,71.6,8.4,-0.91,-0.87,0.28,0.34,1.19,1.3,0.94,1.1,25.9,18.8,0,3,4
1981-05,105,61.5,43.5,0.06,-0.03,0.66,0.66,1.47,1.61,1.13,1.24,26.1,18.2,0,4,12
1981-06,26,46.5,-20.5,-1.77,-1.49,-1.14,-1.13,0.63,0.66,1.03,1.15,22.6,14.3,0,0,14
1981-07,69,53.5,15.5,-0.28,-0.41,-0.97,-1.07,-0.29,-0.33,0.75,0.87,21.7,13,0,2,10
1981-08,75,58.6,16.4,0.2,0.29,-1.09,-1.07,0.05,0.03,0.68,0.78,22.5,14.6,0,3,8
1981-09,43,77.4,-34.4,-1.58,-1.6,-1.1,-1.18,-1.76,-1.6,0.51,0.57,24.6,15.4,2,1,16
1981-10,125,79.4,45.6,-0.52,-0.25,-1.19,-1.13,-1.76,-1.55,0.3,0.33,22.3,16.2,0,4,5
1981-11,106,106.9,-0.9,-0.71,-0.74,-1.66,-1.62,-1.88,-1.63,0.41,0.39,27.1,20,0,4,3
1981-12,219,112.8,106.2,0.14,0.12,-0.7,-0.59,-1.27,-1.15,-0.21,-0.14,28,19.7,2,8,5
1982-01,112,121.2,-9.2,-2.01,-1.64,-1.68,-1.43,-2.01,-1.68,-1.51,-1.46,28.1,20.2,0,3,3
1982-02,267,99.2,167.8,-0.02,0.01,-1.09,-1.05,-1.83,-1.79,-1.42,-1.45,29.8,21.4,2,7,6
1982-03,484,80.7,403.3,1.88,1.84,0.11,0.28,-0.33,-0.14,-1.22,-1.14,27.1,20.2,0,14,1
1982-04,130,71.9,58.1,-0.1,-0.12,1.11,1.25,-0.26,-0.18,-1.07,-0.98,25.8,18,0,3,4
1982-05,169,58.5,110.5,0.78,0.82,1.41,1.52,0.17,0.19,-0.84,-0.74,24.3,16.2,0,4,12
1982-06,228,44.8,183.2,1.8,1.84,1.05,1.09,0.68,0.77,-0.21,-0.09,24.5,15.4,0,5,4
