data,rain_mm,etp_mm,bal_mm,spi1,spei1,spi3,spei3,spi6,spei6,spi12,spei12,tmax_med,tmin_med,dias_tmax34,dias_chuva10,veranico_max
1980-01,288,108.9,179.1,-0.12,-0.15,,,,,,,26.4,18,0,9,5
1980-02,319,101.3,217.7,0.95,1.01,,,,,,,26.8,18.1,0,8,3
1980-03,167,122.9,44.1,-0.18,-0.33,0.3,0.26,,,,,28.3,18.5,0,6,10
1980-04,154,88.2,65.8,1.09,1.19,0.91,0.91,,,,,25.9,16.9,0,6,13
1980-05,45,79.4,-34.4,-0.02,-0.01,0.35,0.28,,,,,25.2,15.5,0,2,14
1980-06,140,66.7,73.3,2.22,2.13,1.62,1.72,1.01,1.04,,,23.3,12.7,0,3,9
1980-07,0,81.5,-81.5,,-0.29,1.42,1.47,1.3,1.29,,,25.3,14.1,0,0,31
1980-08,10,95.2,-85.2,-0.51,0.47,1.89,1.86,1,1.04,,,26.4,15.1,0,0,17
1980-09,84,100.6,-16.6,0.56,0.71,0.17,0.54,1.33,1.46,,,26.1,14.6,0,4,11
1980-10,68,133.7,-65.7,-1.09,-1,-0.67,-0.23,0.32,0.55,,,28.4,17.1,0,2,10
1980-11,310,117.4,192.6,1.63,1.57,0.53,0.69,1.17,1.28,,,27.1,17.6,0,10,4
1980-12,352,119.5,232.5,0.84,0.8,0.86,0.84,0.72,0.87,1.22,1.26,27.2,18.4,0,13,2
1981-01,352,107.1,244.9,0.39,0.39,1.22,1.29,0.76,0.87,1.39,1.39,26.9,18.4,0,15,2
1981-02,111,121.4,-10.4,-1.21,-1.26,-0.02,-0.21,0.22,0.16,0.71,0.74,28.2,18.3,0,6,7
1981-03,166,109.3,56.7,-0.19,-0.15,-0.55,-0.62,0.01,-0.09,0.68,0.75,27.8,18.6,0,7,3
1981-04,86,97.7,-11.7,0.09,-0.04,-0.98,-1.06,0.35,0.25,0.39,0.45,26.1,16,0,2,5
1981-05,19,85.6,-66.6,-0.95,-1.05,-0.53,-0.61,-0.32,-0.44,0.29,0.32,25.1,14.5,0,1,25
1981-06,60,65,-5,1.05,1.38,0.1,0,-0.49,-0.55,-0.02,0.03,22.4,12.2,0,2,12
1981-07,0,82.5,-82.5,,-0.37,-0.07,0,-0.96,-0.96,-0.02,0.03,22.5,10.6,0,0,31
1981-08,2,109.7,-107.7,-1.57,-0.52,0.39,0.52,-0.41,-0.44,-0.05,-0.08,26.7,13.8,0,0,17
1981-09,15,121.6,-106.6,-1.11,-0.75,-1.65,-0.88,-0.71,-0.59,-0.32,-0.38,29.1,15.6,0,0,21
1981-10,290,109.9,180.1,1.63,1.65,0.86,0.91,0.63,0.69,0.51,0.52,26.2,16.2,0,11,2
1981-11,241,115.2,125.8,0.75,0.88,1.17,1.26,1.14,1.22,0.29,0.35,27.2,17.8,0,10,3
1981-12,365,111.3,253.7,0.98,1.04,2.05,2,1.29,1.3,0.34,0.43,26.4,18.1,0,14,1
1982-01,415,99.2,315.8,0.83,0.91,1.26,1.42,1.48,1.58,0.54,0.63,24.9,17.6,0,15,1
1982-02,178,111.4,66.6,-0.33,-0.41,0.78,0.85,1.32,1.55,0.9,0.98,28,18.2,0,6,6
1982-03,320,89.4,230.6,1.5,1.56,1.02,1.17,1.99,2.23,1.44,1.65,25.8,18.2,0,13,1
1982-04,34,92,-58,-1.15,-0.96,0.25,0.37,1.09,1.33,1.21,1.41,25,15.2,0,1,14
1982-05,68,78.5,-10.5,0.51,0.59,0.79,0.97,0.97,1.14,1.38,1.61,23.5,13,0,3,19
