ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,30,30,45,16,1500,6.6,,N,0,1025,13,10
1998,arroz,80,80,80,10,1000,-24,-33.3,EN,1,720,14,53
1999,arroz,128,128,260,33,2031,29.9,103.1,LN,1,1078,11,25
2000,arroz,100,100,180,24,1800,-18.1,-11.4,LN,1,1022,15,10
2001,arroz,100,100,120,17,1200,-65.1,-33.3,LN,0,624,20,29
2002,arroz,120,120,555,89,4625,4.1,200,N,0,1141,10,5
2003,arroz,120,120,555,278,4625,0.8,0,EN,0,899,29,33
2004,arroz,120,120,450,135,3750,2.4,-18.9,N,0,950,12,26
2005,arroz,80,80,290,131,3625,63.4,-3.3,EN,0,1042,20,18
2006,arroz,30,24,14,5,583,-33.7,-83.9,LN,0,934,28,38
2007,arroz,30,30,17,6,567,3.2,-2.9,EN,0,1233,9,1
2008,arroz,26,22,18,25,818,-20.5,44.4,LN,1,632,20,44
2009,arroz,55,55,83,62,1509,13.2,84.4,LN,0,980,17,35
2010,arroz,65,65,100,75,1538,16.5,1.9,EN,1,893,9,15
2011,arroz,95,95,76,57,800,-23.3,-48,LN,1,1140,13,16
2012,arroz,35,11,6,4,545,14.6,-31.8,LN,0,821,19,13
1997,cana,250,250,7500,120,30000,-10.1,,N,0,1025,13,10
1998,cana,250,250,10000,195,40000,10.6,33.3,EN,1,720,14,53
1999,cana,250,250,10000,200,40000,4.6,0,LN,1,1078,11,25
2000,cana,250,250,10000,200,40000,0.8,0,LN,1,1022,15,10
2001,cana,250,250,10000,190,40000,-0.5,0,LN,0,624,20,29
2002,cana,250,250,10000,180,40000,-0.5,0,N,0,1141,10,5
2003,cana,250,250,10000,200,40000,0,0,EN,0,899,29,33
2004,cana,250,250,10000,250,40000,0,0,N,0,950,12,26
2005,cana,250,250,10000,300,40000,0,0,EN,0,1042,20,18
2006,cana,250,250,10000,350,40000,-1.1,0,LN,0,934,28,38
2007,cana,250,250,10000,350,40000,-0.6,0,EN,0,1233,9,1
2008,cana,250,250,10000,500,40000,2,0,LN,1,632,20,44
2009,cana,150,150,6000,420,40000,10,0,LN,0,980,17,35
2010,cana,250,250,5000,350,20000,-36.7,-50,EN,1,893,9,15
2011,cana,250,250,6250,438,25000,-7.6,25,LN,1,1140,13,16
2012,cana,350,350,8750,613,25000,3.5,0,LN,0,821,19,13
2013,cana,350,280,5880,517,21000,-12.2,-16,N,0,610,20,51
2014,cana,350,320,8320,832,26000,2.5,23.8,N,0,846,18,19
2015,cana,50,50,1500,240,30000,1.4,15.4,EN,0,816,23,50
2016,cana,70,70,2100,294,30000,-13.5,0,EN,1,855,16,73
2017,cana,21,21,924,92,44000,11.1,46.7,N,0,761,15,65
2018,cana,20,20,945,95,47250,10.2,7.4,LN,0,799,22,48
2019,cana,20,20,945,113,47250,5.2,0,EN,0,740,12,64
2020,cana,21,21,1008,126,48000,4.6,1.6,EN,0,885,13,78
2021,cana,20,20,800,140,40000,-11.6,-16.7,LN,0,792,12,31
1997,feijao,100,100,110,80,1100,11.9,,N,0,1025,13,10
1998,feijao,78,78,66,79,846,-12.6,-23.1,EN,1,720,14,53
1999,feijao,152,152,112,141,737,-23,-12.9,LN,1,1078,11,25
2000,feijao,214,214,229,190,1070,12.3,45.2,LN,1,1022,15,10
2001,feijao,214,214,229,245,1070,11.6,0,LN,0,624,20,29
2002,feijao,140,140,168,234,1200,23.4,12.1,N,0,1141,10,5
2003,feijao,90,90,63,121,700,-29.9,-41.7,EN,0,899,29,33
2004,feijao,40,35,32,54,914,-11.1,30.6,N,0,950,12,26
2005,feijao,40,40,36,52,900,-14.2,-1.6,EN,0,1042,20,18
2006,feijao,100,90,130,182,1444,35,60.5,LN,0,934,28,38
2007,feijao,100,100,134,165,1340,24.5,-7.2,EN,0,1233,9,1
2008,feijao,340,290,257,1028,886,-12.4,-33.9,LN,1,632,20,44
2009,feijao,350,350,349,582,997,7.4,12.5,LN,0,980,17,35
2010,feijao,420,420,315,745,750,-6.3,-24.8,EN,1,893,9,15
2011,feijao,320,320,205,448,641,-12.1,-14.6,LN,1,1140,13,16
2012,feijao,320,216,132,365,611,-9.3,-4.6,LN,0,821,19,13
2013,feijao,350,150,108,357,720,6.2,17.8,N,0,610,20,51
2014,feijao,350,250,141,316,564,-17.5,-21.7,N,0,846,18,19
2015,feijao,300,120,121,337,1008,54.4,78.8,EN,0,816,23,50
2016,feijao,300,285,267,764,937,51.6,-7.1,EN,1,855,16,73
2017,feijao,250,130,23,68,177,-67.4,-81.1,N,0,761,15,65
2018,feijao,100,70,25,65,357,-26.6,101.9,LN,0,799,22,48
2019,feijao,150,90,40,126,444,1.8,24.4,EN,0,740,12,64
2020,feijao,100,50,21,79,420,2,-5.5,EN,0,885,13,78
2021,feijao,95,95,36,153,379,-4.6,-9.8,LN,0,792,12,31
2022,feijao,70,70,33,149,471,19.9,24.4,LN,0,1136,18,11
2023,feijao,70,70,35,133,500,25,6.1,LN,0,802,13,44
2024,feijao,70,45,14,59,311,-25.4,-37.8,EN,1,764,14,95
1997,milho,400,400,504,71,1260,,,N,0,1025,13,10
1998,milho,600,600,360,51,600,-22.7,-52.4,EN,1,720,14,53
1999,milho,250,250,300,54,1200,-27.1,100,LN,1,1078,11,25
2000,milho,1800,1800,3240,616,1800,-23.7,50,LN,1,1022,15,10
2001,milho,1800,1800,3240,810,1800,-38.7,0,LN,0,624,20,29
2002,milho,500,500,2000,520,4000,19.8,122.2,N,0,1141,10,5
2003,milho,500,500,2000,724,4000,10.4,0,EN,0,899,29,33
2004,milho,600,550,1925,674,3500,0.6,-12.5,N,0,950,12,26
2005,milho,600,600,2100,630,3500,11.1,0,EN,0,1042,20,18
2006,milho,650,300,210,69,700,-72.4,-80,LN,0,934,28,38
2007,milho,650,650,780,273,1200,-35.1,71.4,EN,0,1233,9,1
2008,milho,600,450,540,270,1200,-16.7,0,LN,1,632,20,44
2009,milho,600,600,720,288,1200,11,0,LN,0,980,17,35
2010,milho,630,630,756,302,1200,42.4,0,EN,1,893,9,15
2011,milho,630,630,472,255,749,17,-37.6,LN,1,1140,13,16
2012,milho,800,600,240,154,400,-20.1,-46.6,LN,0,821,19,13
2013,milho,1000,600,180,102,300,-25.5,-25,N,0,610,20,51
2014,milho,1000,300,60,34,200,-44,-33.3,N,0,846,18,19
2015,milho,1000,900,90,50,100,-77.5,-50,EN,0,816,23,50
2016,milho,1000,1000,1200,960,1200,110.3,200,EN,1,855,16,73
2017,milho,100,35,20,14,571,-18.9,-52.4,N,0,761,15,65
2018,milho,80,40,48,34,1200,50.1,110,LN,0,799,22,48
2019,milho,150,75,38,27,507,-42.7,-57.8,EN,0,740,12,64
2020,milho,100,40,36,32,900,-3.6,77.6,EN,0,885,13,78
2021,milho,120,80,72,132,900,-6.6,0,LN,0,792,12,31
2022,milho,120,120,122,201,1017,4.8,13,LN,0,1136,18,11
2023,milho,150,150,180,205,1200,25.2,18,LN,0,802,13,44
2024,milho,500,250,195,152,780,-16.1,-35,EN,1,764,14,95
2004,soja,250,250,500,175,2000,,,N,0,950,12,26
2005,soja,150,150,300,105,2000,,0,EN,0,1042,20,18
