ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,150,180,0,1200,3.3,,LN,1,,,
1975,arroz,,100,150,0,1500,35,25,N,0,,,
1976,arroz,,283,539,0,1905,72.9,27,LN,0,,,
1977,arroz,,278,281,0,1011,-11.5,-46.9,EN,0,,,
1978,arroz,,292,297,0,1017,-16.5,0.6,EN,0,,,
1979,arroz,,255,101,0,396,-70.4,-61.1,N,0,,,
1980,arroz,,450,319,0,709,-52.3,79,EN,0,,,
1981,arroz,,505,288,0,570,-66.3,-19.6,N,0,865,15,3
1982,arroz,,200,370,0,1850,-2.8,200,N,0,1178,10,0
1983,arroz,,380,798,0,2100,2.2,13.5,EN,1,1346,4,0
1984,arroz,,400,880,0,2200,0.7,4.8,LN,0,741,12,8
1985,arroz,,500,1500,0,3000,33.5,36.4,LN,0,884,18,1
1986,arroz,,500,750,0,1500,-34.8,-50,N,0,777,15,2
1987,arroz,,300,720,0,2400,0.5,60,EN,1,1011,10,3
1988,arroz,500,500,1200,0,2400,-3.2,0,EN,0,921,12,6
1989,arroz,500,500,1500,1e-04,3000,15.4,25,LN,1,1003,10,0
1990,arroz,500,500,750,0.0064,1500,-44.8,-50,N,0,898,12,0
1991,arroz,50,50,80,0.0018,1600,-43.4,6.7,EN,0,1080,12,5
1992,arroz,400,400,1200,0.1309,3000,2.5,87.5,EN,1,1003,13,1
1993,arroz,150,150,450,1.144,3000,0.8,0,EN,0,1072,13,2
1994,arroz,150,150,450,99,3000,-0.4,0,N,0,896,12,6
1995,arroz,50,50,100,15,2000,-33.8,-33.3,EN,0,1395,19,14
1996,arroz,50,50,150,32,3000,-0.3,50,LN,0,1204,13,9
1997,arroz,50,50,150,30,3000,-0.3,0,N,0,1052,14,0
1999,arroz,50,50,150,45,3000,0,,LN,1,1203,10,6
2001,arroz,50,50,150,52,3000,-0.4,,LN,0,1014,13,7
2002,arroz,50,50,150,55,3000,-0.3,0,N,0,951,12,0
2003,arroz,10,10,30,13,3000,0.1,0,EN,1,919,10,18
2004,arroz,10,10,30,17,3000,0.5,0,N,0,918,9,6
2005,arroz,10,10,30,12,3000,1.2,0,EN,0,998,11,0
2006,arroz,80,80,240,120,3000,2.1,0,LN,0,1011,11,3
2007,arroz,56,56,160,80,2857,-1.8,-4.8,EN,0,1051,8,3
2008,arroz,56,56,160,80,2857,-0.5,0,LN,1,867,13,9
1974,cana,,3834,180975,0,47203,-5.9,,LN,1,,,
1975,cana,,3100,161200,0,52000,-3.5,10.2,N,0,,,
1976,cana,,3000,210000,0,70000,22.1,34.6,LN,0,,,
1977,cana,,3000,187500,0,62500,3.4,-10.7,EN,0,,,
1978,cana,,2998,184377,0,61500,-2.9,-1.6,EN,0,,,
1979,cana,,2970,183140,0,61663,-6.4,0.3,N,0,,,
1980,cana,,2908,191928,0,66000,-3,7,EN,0,,,
1981,cana,,3233,193177,0,59752,-14.6,-9.5,N,0,865,15,3
1982,cana,,3140,238640,0,76000,6.3,27.2,N,0,1178,10,0
1983,cana,,6000,480000,0,80000,10,5.3,EN,1,1346,4,0
1984,cana,,6500,474500,0,73000,-1,-8.8,LN,0,741,12,8
1985,cana,,7500,547500,0,73000,-2,0,LN,0,884,18,1
1986,cana,,7500,525000,0,70000,-6.5,-4.1,N,0,777,15,2
1987,cana,,7500,537500,1e-04,71667,-3.6,2.4,EN,1,1011,10,3
1988,cana,7500,7500,750000,6e-04,1e+05,36.7,39.5,EN,0,921,12,6
1989,cana,7500,7500,750000,0.0205,1e+05,38.7,0,LN,1,1003,10,0
1990,cana,7000,7000,560000,0.2647,80000,13,-20,N,0,898,12,0
1991,cana,2200,2200,132000,0.3144,60000,-13,-25,EN,0,1080,12,5
1992,cana,4200,4200,252000,2.9324,60000,-11.2,0,EN,1,1003,13,1
1993,cana,4200,4200,273000,132.6284,65000,-2.2,8.3,EN,0,1072,13,2
1994,cana,4200,4200,273000,2457,65000,-0.4,0,N,0,896,12,6
1995,cana,4200,4200,273000,3003,65000,0.8,0,EN,0,1395,19,14
1996,cana,4200,4200,273000,3822,65000,1.2,0,LN,0,1204,13,9
1997,cana,4200,4200,273000,4368,65000,1.1,0,N,0,1052,14,0
1998,cana,4200,4200,273000,2730,65000,0.8,0,EN,1,1063,8,18
1999,cana,4200,4200,273000,3003,65000,0,0,LN,1,1203,10,6
2001,cana,4200,4200,252000,6232,60000,-10.9,,LN,0,1014,13,7
2002,cana,12000,12000,1100000,33517,91667,34.5,52.8,N,0,951,12,0
2003,cana,6000,6000,6e+05,18000,1e+05,45.8,9.1,EN,1,919,10,18
2004,cana,4200,4200,273000,8190,65000,-5.7,-35,N,0,918,9,6
2005,cana,4410,4410,284728,7972,64564,-7,-0.7,EN,0,998,11,0
2006,cana,8000,8000,640000,20736,80000,15.1,23.9,LN,0,1011,11,3
2007,cana,8000,8000,560000,18480,70000,0.9,-12.5,EN,0,1051,8,3
2008,cana,8000,8000,560000,18144,70000,0.3,0,LN,1,867,13,9
2009,cana,8000,8000,560000,18144,70000,-1.1,0,LN,0,859,10,5
2011,cana,7200,7200,504000,23184,70000,-4.7,,LN,1,1114,6,0
2012,cana,800,800,50400,2318,63000,-16,-10,LN,0,1021,13,5
2013,cana,7167,7167,573376,26375,80002,3.7,27,LN,0,982,7,6
2014,cana,7100,7100,568000,32376,80000,0.3,0,N,0,630,10,20
2015,cana,7000,7000,5e+05,29000,71429,-12.6,-10.7,EN,0,897,17,22
2016,cana,7,7,800,56,114286,37.8,60,EN,1,1091,9,6
2017,cana,7000,7000,7e+05,44800,1e+05,18.9,-12.5,LN,0,856,12,5
2018,cana,7167,7167,7e+05,44100,97670,14.9,-2.3,LN,0,804,8,8
2019,cana,7167,7167,7e+05,44100,97670,14.1,0,EN,0,915,11,14
2020,cana,7000,7000,733334,46200,104762,21.6,7.3,N,0,848,8,11
2021,cana,7177,7177,525000,68460,73150,-15.3,-30.2,LN,1,818,8,5
2022,cana,7177,7177,525000,63000,73150,-15.1,0,LN,0,901,16,3
2023,cana,7177,7177,669205,97363,93243,8.8,27.5,LN,0,1234,10,1
2024,cana,7000,7000,546000,81900,78000,-8.2,-16.3,EN,1,896,9,28
1974,feijao,,90,52,0,578,2,,LN,1,,,
1975,feijao,,90,60,0,667,7.8,15.4,N,0,,,
1976,feijao,,370,257,0,695,2.6,4.2,LN,0,,,
1977,feijao,,435,304,0,699,-6.2,0.6,EN,0,,,
1978,feijao,,490,369,0,753,-7.9,7.8,EN,0,,,
1979,feijao,,350,351,0,1003,11.6,33.2,N,0,,,
1980,feijao,,421,322,0,765,-22.6,-23.7,EN,0,,,
1981,feijao,,411,350,0,852,-20.7,11.3,N,0,865,15,3
1982,feijao,,900,918,0,1020,-13.5,19.8,N,0,1178,10,0
1983,feijao,,1134,460,0,406,-68.4,-60.2,EN,1,1346,4,0
1984,feijao,,1000,1500,0,1500,8.7,200,LN,0,741,12,8
