ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,500,1687,0,3374,19.7,,LN,1,,,
1975,arroz,,450,1012,0,2249,-14,-33.3,N,0,,,
1976,arroz,,750,1687,0,2249,-7.5,0,LN,0,,,
1977,arroz,,200,500,0,2500,10,11.1,EN,0,,,
1978,arroz,,100,125,0,1250,-41.3,-50,EN,0,,,
1979,arroz,,65,83,0,1277,-36.3,2.2,N,0,,,
1980,arroz,,150,405,0,2700,42.5,111.4,EN,0,,,
1981,arroz,,150,405,0,2700,48.5,0,N,0,1174,11,0
1982,arroz,,150,188,0,1253,-28.5,-53.6,N,0,1045,8,0
1983,arroz,,150,300,0,2000,21.4,59.6,EN,1,1631,11,0
1984,arroz,,200,400,0,2000,30.6,0,LN,0,1146,9,0
1985,arroz,,200,168,0,840,-42.6,-58,LN,0,953,8,0
1986,arroz,,180,198,0,1100,-24.7,31,N,0,890,12,3
1987,arroz,,130,104,0,800,-45.9,-27.3,EN,1,794,19,0
1988,arroz,200,200,400,0,2000,25.5,150,EN,0,810,8,0
1989,arroz,200,200,400,0,2000,16.2,0,LN,1,1155,9,0
1990,arroz,150,150,300,6e-04,2000,8,0,N,0,1000,7,0
1991,arroz,150,70,21,4e-04,300,-84.7,-85,EN,0,964,14,0
1992,arroz,150,150,315,0.0241,2100,9.2,200,EN,1,983,8,0
1993,arroz,150,150,300,0.5247,2000,9.9,-4.8,EN,0,1010,5,0
1994,arroz,150,150,240,22,1600,-6.6,-20,N,0,901,7,0
1995,arroz,75,75,135,17,1800,13.6,12.5,EN,0,1257,6,0
1996,arroz,31,31,35,5,1129,-21.8,-37.3,LN,0,1081,7,0
1997,arroz,30,30,36,5,1200,-8.1,6.3,N,0,1155,5,0
1998,arroz,25,25,25,4,1000,-14.2,-16.7,EN,1,1813,6,0
1999,arroz,25,25,30,5,1200,16.8,20,LN,1,987,9,0
2000,arroz,25,25,30,5,1200,32,0,LN,1,954,8,0
2001,arroz,25,25,30,5,1200,41.7,0,LN,0,1260,6,0
2002,arroz,25,25,9,3,360,-55.6,-70,N,0,810,8,0
