ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1990,cana,1,1,22,0,22000,,,N,0,952,10,0
1991,cana,1,1,35,1e-04,35000,,59.1,EN,0,671,7,0
2002,cana,4,4,200,18,50000,,,N,0,848,10,0
1990,feijao,28,28,15,1e-04,536,-5.7,,N,0,952,10,0
1991,feijao,27,27,17,5e-04,630,13.5,17.5,EN,0,671,7,0
1992,feijao,22,22,12,0.0068,545,1,-13.4,EN,1,882,16,1
1993,feijao,30,30,12,0.2836,400,-23.5,-26.7,EN,0,423,11,0
1994,feijao,19,19,10,4,526,3.9,31.6,N,0,530,15,1
1995,feijao,21,21,10,5,476,-2.9,-9.5,EN,0,295,11,12
1996,feijao,30,30,17,9,567,16.4,19,LN,0,537,14,2
1997,feijao,26,26,11,6,423,-14.5,-25.3,N,0,843,17,0
1998,feijao,12,12,3,4,250,-51.5,-40.9,EN,1,522,11,11
1999,feijao,22,22,13,7,591,5.4,136.4,LN,1,756,11,1
2000,feijao,15,15,9,6,600,-2.9,1.5,LN,1,853,7,1
2001,feijao,8,8,5,4,625,-9.2,4.2,LN,0,636,13,0
2002,feijao,30,30,24,24,800,9.6,28,N,0,848,10,0
2003,feijao,40,40,32,24,800,6.3,0,EN,1,441,9,2
2004,feijao,50,50,35,42,700,-5.7,-12.5,N,0,789,14,0
2005,feijao,50,50,35,42,700,-2.5,0,EN,0,591,11,2
2006,feijao,35,35,24,25,686,0,-2,LN,0,577,16,8
2007,feijao,35,35,24,43,686,3,0,EN,0,894,19,0
2008,feijao,28,28,18,27,643,0.8,-6.2,LN,1,585,13,0
2009,feijao,45,45,27,24,600,-2.7,-6.7,LN,0,552,14,0
2010,feijao,37,37,21,44,568,-7.3,-5.4,EN,1,668,8,0
2011,feijao,38,38,23,48,605,-2.4,6.6,LN,1,654,6,2
2012,feijao,33,33,22,49,667,4.3,10.1,LN,0,567,6,0
1990,milho,17,17,13,1e-04,765,1,,N,0,952,10,0
1991,milho,12,12,9,1e-04,750,-1.9,-1.9,EN,0,671,7,0
1992,milho,9,9,7,0.0016,778,1.1,3.7,EN,1,882,16,1
1993,milho,4,4,1,0.0091,250,-67.6,-67.9,EN,0,423,11,0
1994,milho,4,4,3,0,750,-2.8,200,N,0,530,15,1
1995,milho,5,5,4,1,800,4.3,6.7,EN,0,295,11,12
1996,milho,18,18,14,2,778,1.6,-2.8,LN,0,537,14,2
1997,milho,20,20,14,2,700,-9,-10,N,0,843,17,0
1998,milho,25,25,5,1,200,-74.4,-71.4,EN,1,522,11,11
1999,milho,14,14,12,2,857,8.3,200,LN,1,756,11,1
2000,milho,10,10,8,1,800,-0.5,-6.7,LN,1,853,7,1
2001,milho,8,8,6,1,750,-7.6,-6.2,LN,0,636,13,0
2002,milho,12,12,10,3,833,2.2,11.1,N,0,848,10,0
2003,milho,20,20,17,6,850,3.9,2,EN,1,441,9,2
2004,milho,40,40,32,11,800,-2.2,-5.9,N,0,789,14,0
2005,milho,40,40,32,11,800,-1.8,0,EN,0,591,11,2
2006,milho,30,30,24,9,800,-0.9,0,LN,0,577,16,8
2007,milho,30,30,24,9,800,0.2,0,EN,0,894,19,0
2008,milho,23,23,19,10,826,8,3.3,LN,1,585,13,0
2009,milho,30,30,21,11,700,-4.6,-15.3,LN,0,552,14,0
2010,milho,23,23,15,7,652,-9.4,-6.8,EN,1,668,8,0
2011,milho,20,20,13,5,650,-9.3,-0.3,LN,1,654,6,2
2012,milho,40,40,32,17,800,10.8,23.1,LN,0,567,6,0
2003,milho1,20,20,17,,850,,,EN,1,441,9,2
2004,milho1,40,40,32,,800,,-5.9,N,0,789,14,0
2005,milho1,40,40,32,,800,,0,EN,0,591,11,2
2006,milho1,30,30,24,,800,,0,LN,0,577,16,8
2008,milho1,23,23,19,,826,,,LN,1,585,13,0
2009,milho1,30,30,21,,700,,-15.3,LN,0,552,14,0
2010,milho1,23,23,15,,652,,-6.8,EN,1,668,8,0
2012,milho1,40,40,32,,800,,,LN,0,567,6,0
2007,milho2,21,21,12,,571,,,EN,0,894,19,0
2011,milho2,20,20,13,,650,,,LN,1,654,6,2
