ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,300,500,0,1667,3.9,,LN,1,,,
1975,arroz,,300,370,0,1233,-19.4,-26,N,0,,,
1976,arroz,,456,828,0,1816,24.4,47.2,LN,0,,,
1977,arroz,,75,118,0,1573,12.9,-13.4,EN,0,,,
1978,arroz,,50,46,0,920,-30.8,-41.5,EN,0,,,
1979,arroz,,22,22,0,1000,-21.2,8.7,N,0,,,
1980,arroz,,27,41,0,1519,25.8,51.9,EN,0,,,
1981,arroz,,28,37,0,1321,15.1,-13,N,0,993,13,1
1982,arroz,,30,27,0,900,-18,-31.9,N,0,1092,9,0
1983,arroz,,25,30,0,1200,14.1,33.3,EN,1,1467,4,0
1984,arroz,,120,108,0,900,-9.5,-25,LN,0,807,12,8
1985,arroz,,130,117,0,900,-4.3,0,LN,0,770,13,0
1986,arroz,,140,126,0,900,-1,0,N,0,683,17,5
1987,arroz,,130,117,0,900,1.3,0,EN,1,1046,11,3
1988,arroz,120,120,108,0,900,1.6,0,EN,0,900,12,5
1989,arroz,80,80,72,0,900,1.3,0,LN,1,1054,11,0
1990,arroz,40,40,36,2e-04,900,2.9,0,N,0,769,10,0
1991,arroz,40,40,36,0.0012,900,3.1,0,EN,0,1021,10,4
1992,arroz,20,20,18,0.0033,900,0.8,0,EN,1,944,14,0
1993,arroz,20,20,18,0.0458,900,-3.4,0,EN,0,1011,13,2
1995,arroz,15,15,13,2,867,-22,,EN,0,1301,12,12
1998,arroz,15,15,27,7,1800,26.4,,EN,1,1009,7,13
1999,arroz,15,15,27,11,1800,18.7,0,LN,1,1045,7,3
2000,arroz,10,10,10,3,1000,-37.1,-44.4,LN,1,732,11,0
2001,arroz,10,10,12,4,1200,-25,20,LN,0,845,11,3
2002,arroz,12,12,22,8,1833,15,52.8,N,0,1282,19,0
2003,arroz,12,12,22,22,1833,15.8,0,EN,1,948,9,17
2004,arroz,15,15,27,24,1800,15.6,-1.8,N,0,973,6,6
2005,arroz,20,20,24,10,1200,-21.1,-33.3,EN,0,913,7,0
2006,arroz,20,20,24,10,1200,-18.4,0,LN,0,1080,10,3
2007,arroz,20,20,24,11,1200,-14.8,0,EN,0,953,12,3
2008,arroz,14,14,24,10,1714,28.5,42.9,LN,1,829,13,10
1986,cana,,20,600,0,30000,-2,,N,0,683,17,5
1987,cana,,120,3000,0,25000,-8.7,-16.7,EN,1,1046,11,3
1988,cana,120,120,3000,0,25000,0.3,0,EN,0,900,12,5
1989,cana,120,120,3000,1e-04,25000,7.4,0,LN,1,1054,11,0
1990,cana,120,120,3000,0.0015,25000,11.3,0,N,0,769,10,0
1991,cana,120,120,3000,0.0073,25000,11.3,0,EN,0,1021,10,4
1992,cana,120,120,3000,0.042,25000,7.2,0,EN,1,944,14,0
1993,cana,120,120,3000,0.7636,25000,0.2,0,EN,0,1011,13,2
1994,cana,50,50,1250,33,25000,-8.9,0,N,0,849,14,3
1995,cana,50,50,1250,14,25000,-22.3,0,EN,0,1301,12,12
1998,cana,50,50,1250,19,25000,-55.1,,EN,1,1009,7,13
1999,cana,50,50,1250,14,25000,-59.6,0,LN,1,1045,7,3
2000,cana,20,20,1600,29,80000,18.6,200,LN,1,732,11,0
2001,cana,100,100,7000,173,70000,-3.2,-12.5,LN,0,845,11,3
2002,cana,200,200,16000,488,80000,7.4,14.3,N,0,1282,19,0
2003,cana,200,200,16000,416,80000,5.4,0,EN,1,948,9,17
2004,cana,200,200,14000,336,70000,-7.5,-12.5,N,0,973,6,6
