ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,200,240,0,1200,-11,,LN,1,,,
1975,arroz,,150,180,0,1200,4.6,0,N,0,,,
1976,arroz,,337,415,0,1231,25.8,2.6,LN,0,,,
1977,arroz,,124,126,0,1016,20.5,-17.5,EN,0,,,
1978,arroz,,90,30,0,333,-55,-67.2,EN,0,,,
1979,arroz,,51,25,0,490,-26.7,47.1,N,0,,,
1980,arroz,,47,30,0,638,1.5,30.2,EN,0,,,
1981,arroz,,89,57,0,640,3,0.3,N,0,786,10,16
1982,arroz,,60,36,0,600,-13.5,-6.3,N,0,1093,9,8
1983,arroz,,60,72,0,1200,54.9,100,EN,1,1211,13,6
1984,arroz,,200,140,0,700,-10.7,-41.7,LN,0,932,7,21
1985,arroz,,100,105,0,1050,33.2,50,LN,0,895,15,27
1986,arroz,,50,30,0,600,-25.4,-42.9,N,0,665,9,49
1987,arroz,,50,15,0,300,-63.1,-50,EN,1,927,9,27
1988,arroz,50,50,45,0,900,11,200,EN,0,964,12,17
1989,arroz,40,40,36,0,900,15.5,0,LN,1,1130,9,14
1990,arroz,50,50,60,4e-04,1200,59.3,33.3,N,0,1007,9,13
1991,arroz,200,200,120,0.0028,600,-17.7,-50,EN,0,1069,16,19
1992,arroz,200,200,120,0.0168,600,-16.7,0,EN,1,725,12,20
1993,arroz,200,200,120,0.3051,600,-21.3,0,EN,0,888,12,20
1994,arroz,150,150,135,20,900,7.7,50,N,0,919,11,18
1995,arroz,50,50,54,9,1080,9.2,20,EN,0,1017,13,32
1996,arroz,40,40,48,10,1200,3.1,11.1,LN,0,1003,7,35
1997,arroz,30,30,36,7,1200,-9.7,0,N,0,957,13,22
1998,arroz,10,10,15,3,1500,0.8,25,EN,1,964,10,72
1999,arroz,10,10,18,5,1800,11.9,20,LN,1,930,11,44
2001,arroz,5,5,10,3,2000,10.3,,LN,0,843,9,60
2002,arroz,5,5,8,3,1600,-15.3,-20,N,0,933,11,45
2003,arroz,3,3,6,3,2000,2.5,25,EN,1,901,20,66
2004,arroz,3,3,6,3,2000,0.1,0,N,0,718,11,53
1984,cana,,5,465,0,93000,0,,LN,0,932,7,21
2008,cana,0,,,,,,,LN,1,823,12,36
2010,cana,3000,3000,3e+05,10200,1e+05,-1.4,,EN,1,1283,14,25
2011,cana,3000,3000,284000,11928,94667,3.9,-5.3,LN,1,971,5,20
2012,cana,6050,6050,484000,27075,80000,-2.8,-15.5,LN,0,781,12,45
2013,cana,6050,6050,490000,27685,80992,8.3,1.2,LN,0,916,10,64
2014,cana,6050,6050,387000,19435,63967,-9,-21,N,0,637,10,50
2015,cana,6250,6250,437500,23153,70000,-1,9.4,EN,0,1087,17,46
2016,cana,6800,6800,510000,33089,75000,2.9,7.1,EN,1,1303,8,55
2017,cana,6800,6800,510000,35700,75000,1.6,0,LN,0,916,13,49
2018,cana,6000,6000,420000,26040,70000,-3.2,-6.7,LN,0,1241,10,37
2019,cana,6800,6800,476000,30155,70000,0.5,0,EN,0,750,11,59
2020,cana,6800,6800,476000,34291,70000,3.8,0,N,0,865,14,64
2021,cana,6500,6500,390000,43290,60000,-9.5,-14.3,LN,1,762,9,54
2022,cana,4440,4440,301920,37740,68000,3.9,13.3,LN,0,824,7,53
2023,cana,5440,4440,364080,43690,82000,25.9,20.6,LN,0,1250,8,14
2024,cana,4800,4800,312000,40030,65000,-0.5,-20.7,EN,1,594,7,110
1974,feijao,,220,106,0,482,-5.9,,LN,1,,,
1975,feijao,,180,94,0,522,4.6,8.4,N,0,,,
1976,feijao,,240,120,0,500,2.6,-4.3,LN,0,,,
1977,feijao,,195,73,0,374,-21.4,-25.1,EN,0,,,
1978,feijao,,220,132,0,600,28.5,60.3,EN,0,,,
1979,feijao,,100,60,0,600,30.6,0,N,0,,,
1980,feijao,,100,37,0,370,-18.6,-38.3,EN,0,,,
1981,feijao,,80,30,0,375,-16.4,1.4,N,0,786,10,16
1982,feijao,,90,47,0,522,17.2,39.3,N,0,1093,9,8
1983,feijao,,87,30,0,345,-24.3,-34,EN,1,1211,13,6
1984,feijao,,410,179,0,437,-7.7,26.6,LN,0,932,7,21
1985,feijao,,1000,593,0,593,20.8,35.8,LN,0,895,15,27
1986,feijao,,360,216,0,600,18.4,1.2,N,0,665,9,49
1987,feijao,,830,306,0,369,-29.7,-38.6,EN,1,927,9,27
1988,feijao,722,722,434,0,601,11.3,63,EN,0,964,12,17
1989,feijao,810,810,492,4e-04,607,8.6,1,LN,1,1130,9,14
1990,feijao,500,500,240,0.0047,480,-19.7,-21,N,0,1007,9,13
1991,feijao,300,300,180,0.0164,600,-5.6,25,EN,0,1069,16,19
1992,feijao,600,600,360,0.2167,600,-10.4,0,EN,1,725,12,20
1993,feijao,968,968,970,10.5818,1002,42.2,67,EN,0,888,12,20
1994,feijao,1450,1450,1284,663,886,21.9,-11.6,N,0,919,11,18
1995,feijao,50,50,31,12,620,-12.6,-30,EN,0,1017,13,32
1996,feijao,240,240,171,128,712,2.2,14.9,LN,0,1003,7,35
1997,feijao,290,290,201,127,693,-1.8,-2.7,N,0,957,13,22
1998,feijao,20,20,12,14,600,-17.1,-13.4,EN,1,964,10,72
1999,feijao,20,20,10,5,500,-34.5,-16.7,LN,1,930,11,44
2000,feijao,155,155,135,90,871,8.5,74.2,LN,1,791,12,49
2001,feijao,150,150,330,300,2200,159.6,152.6,LN,0,843,9,60
2002,feijao,250,250,300,341,1200,35.8,-45.5,N,0,933,11,45
2003,feijao,22,22,22,24,1000,11.3,-16.7,EN,1,901,20,66
2006,feijao,20,20,44,48,2200,137.7,,LN,0,1071,17,38
2008,feijao,10,10,8,22,800,-13.8,,LN,1,823,12,36
2009,feijao,10,10,8,22,800,-13.7,0,LN,0,960,10,52
2012,feijao,10,10,9,20,900,-1.5,,LN,0,781,12,45
2013,feijao,12,12,12,34,1000,10.2,11.1,LN,0,916,10,64
1974,milho,,700,1260,0,1800,17.7,,LN,1,,,
1975,milho,,750,1050,0,1400,-9.3,-22.2,N,0,,,
1976,milho,,350,420,0,1200,-23.2,-14.3,LN,0,,,
1977,milho,,251,471,0,1876,18.3,56.4,EN,0,,,
1978,milho,,103,169,0,1641,1.8,-12.6,EN,0,,,
1979,milho,,258,409,0,1585,-3.3,-3.4,N,0,,,
1980,milho,,249,379,0,1522,-9,-4,EN,0,,,
1981,milho,,431,724,0,1680,-1.7,10.4,N,0,786,10,16
1982,milho,,200,300,0,1500,-14,-10.7,N,0,1093,9,8
1983,milho,,300,591,0,1970,10.2,31.3,EN,1,1211,13,6
1984,milho,,400,705,0,1762,-4.2,-10.5,LN,0,932,7,21
1985,milho,,500,1100,0,2200,16.9,24.8,LN,0,895,15,27
1986,milho,,100,120,0,1200,-36.9,-45.5,N,0,665,9,49
1987,milho,,400,720,0,1800,-5.9,50,EN,1,927,9,27
1988,milho,484,484,1016,0,2099,8.6,16.6,EN,0,964,12,17
1989,milho,430,430,1161,1e-04,2700,38.2,28.6,LN,1,1130,9,14
1990,milho,430,430,1032,0.0041,2400,22.1,-11.1,N,0,1007,9,13
1991,milho,120,120,216,0.0024,1800,-9.7,-25,EN,0,1069,16,19
1992,milho,300,300,540,0.0459,1800,-11.2,0,EN,1,725,12,20
1993,milho,500,500,750,7.5,1500,-27.2,-16.7,EN,0,888,12,20
1994,milho,450,450,675,78,1500,-28.9,0,N,0,919,11,18
1995,milho,350,350,840,81,2400,10.4,60,EN,0,1017,13,32
1996,milho,200,200,540,70,2700,20.2,12.5,LN,0,1003,7,35
1997,milho,280,280,840,95,3000,28.4,11.1,N,0,957,13,22
1998,milho,180,180,432,61,2400,-3.1,-20,EN,1,964,10,72
1999,milho,50,50,120,18,2400,-9.4,0,LN,1,930,11,44
2000,milho,68,68,158,34,2324,-17.2,-3.2,LN,1,791,12,49
2001,milho,37,37,110,17,2973,0.9,28,LN,0,843,9,60
2002,milho,25,25,78,21,3120,0.9,4.9,N,0,933,11,45
2003,milho,17,17,53,13,3118,-3.2,-0.1,EN,1,901,20,66
2004,milho,67,67,249,80,3716,11.4,19.2,N,0,718,11,53
2005,milho,30,30,108,26,3600,4.3,-3.1,EN,0,892,13,40
2006,milho,30,30,108,27,3600,1.3,0,LN,0,1071,17,38
2008,milho,10,10,38,15,3800,2.9,,LN,1,823,12,36
2009,milho,10,10,38,15,3800,1.4,0,LN,0,960,10,52
2010,milho,10,10,30,12,3000,-21.3,-21.1,EN,1,1283,14,25
2011,milho,120,120,432,173,3600,-7.6,20,LN,1,971,5,20
2012,milho,160,160,672,269,4200,5.4,16.7,LN,0,781,12,45
