ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,570,171,0,300,18.7,,LN,1,,,
1975,feijao,,570,137,0,240,-0.4,-19.9,LN,0,,,
1976,feijao,,906,91,0,100,-56.8,-58.2,LN,1,,,
1977,feijao,,600,210,0,350,54.5,200,EN,0,,,
1978,feijao,,600,198,0,330,48,-5.7,EN,0,,,
1979,feijao,,1000,10,0,10,-95.5,-97,N,0,,,
1981,feijao,,925,185,0,200,-10.5,,N,0,431,41,0
1982,feijao,,500,15,0,30,-86.8,-85,N,0,61,40,0
1984,feijao,,4400,1840,0,418,76.7,,LN,0,166,33,0
1985,feijao,,4350,940,0,216,-11.1,-48.3,LN,0,433,84,0
1986,feijao,,4400,2240,0,509,103.3,135.6,N,0,462,34,0
1987,feijao,,4000,400,0,100,-60.1,-80.4,EN,0,210,55,0
1988,feijao,4200,4200,1280,0,305,22.4,200,EN,0,316,100,0
1989,feijao,4250,4250,1075,0.0013,253,0.3,-17,LN,1,131,68,0
1990,feijao,4250,1050,107,0.0018,102,-60.5,-59.7,N,0,185,37,0
1991,feijao,3800,3800,1230,0.1042,324,22.3,200,N,0,191,68,0
1992,feijao,3900,3900,590,0.6651,151,-45.4,-53.3,EN,1,244,62,0
1994,feijao,3100,3100,990,381,319,3.5,,N,0,444,52,0
1995,feijao,2300,2300,950,166,413,30.4,29.3,EN,0,355,85,0
1996,feijao,1600,1600,400,232,250,-24.2,-39.5,LN,0,370,30,0
1997,feijao,2457,2457,1167,776,475,39.2,90,N,0,178,23,0
1998,feijao,165,0,0,0,,,,EN,1,56,34,3
1999,feijao,165,0,0,0,,,,LN,1,107,98,0
2000,feijao,170,170,72,28,424,34.8,,LN,1,474,83,0
2001,feijao,1000,0,0,0,,,,LN,0,161,59,0
2002,feijao,1200,1200,180,180,150,-47.1,,N,0,321,76,0
2003,feijao,1200,120,7,8,58,-78.5,-61.1,EN,0,97,52,1
2004,feijao,2000,0,0,0,,,,N,0,526,88,0
2005,feijao,500,500,200,268,400,66.7,,EN,0,239,88,1
2006,feijao,1100,1100,330,330,300,32.6,-25,LN,0,184,66,0
2007,feijao,1000,1000,160,106,160,-26.3,-46.7,EN,0,156,93,0
2008,feijao,1500,1050,168,336,160,-23.6,0,LN,1,399,68,0
2009,feijao,1500,1500,600,720,400,96.7,150,LN,0,208,69,0
2010,feijao,80,80,3,3,38,-81.1,-90.6,EN,1,171,48,3
2011,feijao,1500,1500,300,525,200,3.2,200,LN,1,408,41,0
2012,feijao,50,,,,,,,LN,0,89,56,0
2013,feijao,50,,,,,,,N,0,29,70,0
2014,feijao,780,300,63,126,210,10.4,,N,0,194,38,0
2015,feijao,420,,,,,,,EN,0,79,44,0
2016,feijao,600,450,36,137,80,-58.5,,EN,1,205,78,0
2017,feijao,500,200,30,120,150,-23.3,87.5,N,0,74,66,0
2018,feijao,1000,1000,360,468,360,80.6,140,LN,0,172,54,0
