ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,400,360,0,900,-6.7,,LN,1,,,
1975,arroz,,315,110,0,349,-63.3,-61.2,N,0,,,
1976,arroz,,500,650,0,1300,38.7,200,LN,0,,,
1977,arroz,,270,243,0,900,-1.6,-30.8,EN,0,,,
1978,arroz,,1800,1620,0,900,1.1,0,EN,0,,,
1979,arroz,,540,648,0,1200,38.7,33.3,N,0,,,
1980,arroz,,600,585,0,975,16.6,-18.8,EN,0,,,
1981,arroz,,400,360,0,900,12,-7.7,N,0,1029,16,5
1982,arroz,,390,269,0,690,-11.1,-23.4,N,0,1410,11,0
1983,arroz,,451,341,0,756,3.9,9.6,EN,1,1070,7,18
1984,arroz,,450,180,0,400,-41.4,-47.1,LN,0,1205,5,5
1985,arroz,,600,420,0,700,2.5,75,LN,0,1126,14,7
1986,arroz,,470,280,0,596,-15,-14.9,N,0,1242,10,1
1987,arroz,,360,250,0,694,-3.7,16.6,EN,1,955,11,22
1988,arroz,200,180,180,0,1000,31.7,44,EN,0,1684,8,17
1989,arroz,250,200,180,0,900,10,-10,LN,1,1141,9,10
1990,arroz,200,80,30,1e-04,375,-56.5,-58.3,N,0,1499,9,16
1991,arroz,200,200,220,0.0033,1100,24.7,193.3,EN,0,1242,15,13
1992,arroz,200,200,280,0.026,1400,56.2,27.3,EN,1,1409,15,2
1993,arroz,200,120,86,0.1876,717,-21.2,-48.8,EN,0,1504,12,17
1994,arroz,300,300,150,20,500,-44.7,-30.2,N,0,1513,16,15
1995,arroz,400,400,480,60,1200,33.1,140,EN,0,1266,9,34
1996,arroz,152,152,133,28,875,-4.5,-27.1,LN,0,1039,13,28
1997,arroz,200,200,200,40,1000,7.1,14.3,N,0,1723,7,7
1998,arroz,200,137,110,33,803,-16.2,-19.7,EN,1,1171,12,40
1999,arroz,280,230,207,52,900,-10.2,12.1,LN,1,1527,9,22
2000,arroz,330,330,435,87,1318,24.2,46.5,LN,1,1379,7,11
2001,arroz,280,250,112,29,448,-59.6,-66,LN,0,1011,13,24
2002,arroz,230,230,299,99,1300,13.9,190.2,N,0,1133,10,8
2003,arroz,100,100,120,60,1200,2.5,-7.7,EN,1,1027,12,47
2004,arroz,450,450,540,296,1200,0,0,N,0,1342,16,23
2005,arroz,450,450,675,253,1500,22.9,25,EN,0,920,8,20
2006,arroz,400,400,400,187,1000,-19.4,-33.3,LN,0,1340,28,30
2007,arroz,440,440,484,184,1100,-13.6,10,EN,0,1067,12,6
2008,arroz,500,500,1000,564,2000,52.9,81.8,LN,1,941,13,29
2009,arroz,350,350,392,195,1120,-16.4,-44,LN,0,896,19,26
2010,arroz,400,400,480,230,1200,-12.1,7.1,EN,1,1058,9,6
2011,arroz,300,300,480,182,1600,15,33.3,LN,1,976,7,8
2012,arroz,300,300,480,192,1600,13,0,LN,0,1067,14,4
2013,arroz,50,50,80,56,1600,11,0,LN,0,1037,13,32
2014,arroz,30,30,36,21,1200,-18.1,-25,N,0,1060,14,9
2015,arroz,10,10,15,10,1500,0.8,25,EN,0,875,19,20
2016,arroz,6,6,9,6,1500,-0.6,0,EN,1,747,17,46
1974,cana,,152,7404,0,48711,62.9,,LN,1,,,
1975,cana,,30,900,0,30000,0.2,-38.4,N,0,,,
1976,cana,,150,4500,0,30000,0.1,0,LN,0,,,
1977,cana,,250,7500,0,30000,0,0,EN,0,,,
1978,cana,,250,8000,0,32000,6.5,6.7,EN,0,,,
1979,cana,,300,9000,0,30000,-0.2,-6.2,N,0,,,
1980,cana,,80,2400,0,30000,-0.2,0,EN,0,,,
1981,cana,,110,3300,0,30000,-0.3,0,N,0,1029,16,5
1982,cana,,80,2400,0,30000,-0.3,0,N,0,1410,11,0
1983,cana,,80,2400,0,30000,-0.3,0,EN,1,1070,7,18
1984,cana,,80,2400,0,30000,-0.2,0,LN,0,1205,5,5
1985,cana,,20,600,0,30000,-0.1,0,LN,0,1126,14,7
1986,cana,,40,1200,0,30000,0,0,N,0,1242,10,1
1987,cana,,40,1200,0,30000,0.3,0,EN,1,955,11,22
1988,cana,145,100,3000,0,30000,0.8,0,EN,0,1684,8,17
1989,cana,125,125,3700,1e-04,29600,0.1,-1.3,LN,1,1141,9,10
1990,cana,135,135,4000,0.002,29630,0.9,0.1,N,0,1499,9,16
1991,cana,145,130,3700,0.0323,28462,-2.1,-3.9,EN,0,1242,15,13
1992,cana,145,145,4120,0.1094,28414,-0.9,-0.2,EN,1,1409,15,2
1993,cana,145,80,2270,0.9444,28375,0.7,-0.1,EN,0,1504,12,17
1994,cana,80,80,2300,104,28750,4.1,1.3,N,0,1513,16,15
1995,cana,80,80,2300,115,28750,7.4,0,EN,0,1266,9,34
1996,cana,7,7,240,11,34286,33.7,19.3,LN,0,1039,13,28
1997,cana,110,110,1760,70,16000,-35.5,-53.3,N,0,1723,7,7
1998,cana,110,110,2475,136,22500,-7.3,40.6,EN,1,1171,12,40
1999,cana,130,130,2925,176,22500,-5.3,0,LN,1,1527,9,22
2000,cana,130,130,2925,146,22500,-3.8,0,LN,1,1379,7,11
2001,cana,140,140,3220,193,23000,-0.9,2.2,LN,0,1011,13,24
2002,cana,140,140,3220,225,23000,-0.9,0,N,0,1133,10,8
2003,cana,145,145,3480,209,24000,3.3,4.3,EN,1,1027,12,47
2004,cana,145,145,3480,226,24000,2.8,0,N,0,1342,16,23
2005,cana,145,145,3480,174,24000,2.3,0,EN,0,920,8,20
2006,cana,145,145,3335,334,23000,-1.9,-4.2,LN,0,1340,28,30
2007,cana,145,145,3335,334,23000,-1.6,0,EN,0,1067,12,6
2008,cana,145,145,3335,267,23000,-1.1,0,LN,1,941,13,29
2009,cana,145,145,3335,667,23000,-0.5,0,LN,0,896,19,26
2010,cana,145,145,3335,100,23000,0.2,0,EN,1,1058,9,6
2011,cana,145,145,3335,100,23000,1,0,LN,1,976,7,8
2014,cana,115,115,3450,207,30000,35.7,,N,0,1060,14,9
2015,cana,120,120,3600,216,30000,37.5,0,EN,0,875,19,20
2016,cana,120,120,3600,281,30000,39.2,0,EN,1,747,17,46
2017,cana,7,7,60,57,8571,-59.7,-71.4,LN,0,617,14,16
1974,feijao,,185,89,0,481,-8.9,,LN,1,,,
1975,feijao,,90,15,0,167,-66.7,-65.4,N,0,,,
1976,feijao,,140,65,0,464,-2.1,178.6,LN,0,,,
1977,feijao,,80,48,0,600,34,29.2,EN,0,,,
1978,feijao,,500,300,0,600,42,0,EN,0,,,
1979,feijao,,460,168,0,365,-8.3,-39.1,N,0,,,
1980,feijao,,85,28,0,329,-12.1,-9.8,EN,0,,,
1981,feijao,,180,70,0,389,10.5,18.1,N,0,1029,16,5
1982,feijao,,100,34,0,340,2.7,-12.6,N,0,1410,11,0
1983,feijao,,140,37,0,264,-14.7,-22.3,EN,1,1070,7,18
1984,feijao,,150,38,0,253,-12,-4.1,LN,0,1205,5,5
1985,feijao,,180,48,0,267,-1.8,5.3,LN,0,1126,14,7
1986,feijao,,160,52,0,325,22.4,21.9,N,0,1242,10,1
1987,feijao,,100,22,0,220,-17.2,-32.3,EN,1,955,11,22
1988,feijao,130,130,39,0,300,12.6,36.4,EN,0,1684,8,17
1989,feijao,108,82,20,0,244,-8.6,-18.7,LN,1,1141,9,10
